id,revenue
3201,30650.23322147205
3202,5580263.3145060735
3203,3719066.7098860177
3204,2892759.850047244
3205,493086.56051485357
3206,6645719.53423666
3207,39381237.10025078
3208,949963.5919734759
3209,7296073.229353063
3210,878254721.4936042
3211,613619.3936187334
3212,47257902.35119737
3213,25331274.8017763
3214,2877581.341396867
3215,3150072.9875269313
3216,5010352.500327
3217,496523895.4440619
3218,4016622.1802341524
3219,43114.864689338014
3220,91329405.78202881
3221,11505369.48515704
3222,372.47141178525453
3223,34285463.44461718
3224,2119.1385982752026
3225,2888450.9227261543
3226,3558205.910357732
3227,67630135.45266874
3228,157459497.15492132
3229,160461794.1778756
3230,53715488.620093115
3231,30531741.66762561
3232,14498362.127361128
3233,3721945.6611052
3234,2147631.3669263474
3235,411692.1511574784
3236,80234.9861424979
3237,16555942.127556449
3238,1239872.396954996
3239,38331.12129520793
3240,332580004.5580767
3241,2206712.312090033
3242,5852078.2662684405
3243,1847836.7417776287
3244,845756.7934383766
3245,64353.49008636194
3246,14709461.306993755
3247,7757852.607997319
3248,80726462.80620068
3249,33223632.628478307
3250,320908890.4595692
3251,490859.4057914914
3252,17481697.15866057
3253,64643718.61162495
3254,997632.6156744082
3255,171313.88709469803
3256,21645512.92869563
3257,4044406.41649676
3258,9276811.764529694
3259,39659513.996496126
3260,910840.3047812998
3261,337904396.44902074
3262,5978679.884009156
3263,93791.48681180827
3264,96858.22794177293
3265,39745.980902995296
3266,180766.6047571466
3267,7490075.597392032
3268,71149.97926937678
3269,37946491.25424143
3270,78688070.53175038
3271,849354.5649605622
3272,12459483.507970056
3273,10048433.821830122
3274,583472467.3308543
3275,7692664.959976941
3276,180675.86963161096
3277,26345383.03466032
3278,23984851.6710209
3279,12639916.053704357
3280,298484785.9739403
3281,340976.01620136894
3282,2551436.9601421827
3283,332473405.5586687
3284,28130065.198825605
3285,64859186.934988886
3286,850912.4353094582
3287,4484129.424557282
3288,6115160.284355033
3289,54960531.79794855
3290,54844692.4766843
3291,39189497.26475413
3292,301936151.82764715
3293,40808446.36843513
3294,2303293.3959079185
3295,5521449.474780728
3296,254268.43386006175
3297,790337.6607049396
3298,28518873.42006109
3299,4487872.723464286
3300,40262266.80552375
3301,162004.1713007883
3302,1925107.1121016468
3303,438196.88131832477
3304,7568532.288239584
3305,55526050.633240394
3306,328932.1245384348
3307,19248184.369719036
3308,19978906.750994388
3309,162951.2519323507
3310,2460444.2955971574
3311,5371980.5110718
3312,951182.6586082341
3313,35788620.08955158
3314,41154404.73238904
3315,41223806.42969908
3316,5814304.676515044
3317,255307.75313038562
3318,30645.30040113702
3319,6172129.088315369
3320,13245332.14515941
3321,5881888.044198505
3322,3800253.5056882696
3323,182209538.04609022
3324,5171931.225923124
3325,84085823.1237907
3326,166917796.84834528
3327,87817917.6776592
3328,33102196.50868863
3329,3980972.4934556554
3330,122759756.95912087
3331,599636.2658401917
3332,60268955.43650631
3333,339857483.689094
3334,1546732.289603426
3335,12073165.089852484
3336,3092188.3954315386
3337,57100.68393101232
3338,13259109.808762891
3339,544767.0979060379
3340,158007831.6776386
3341,2583069.2581910044
3342,63150184.12874979
3343,120791325.28227088
3344,2079890.9322619466
3345,439649.0635416671
3346,34150641.1827397
3347,257512.55971225508
3348,23738616.41990743
3349,93929515.14749056
3350,314886614.94055635
3351,12154366.869649975
3352,644941.0295959412
3353,32591702.93796879
3354,1371686.949791541
3355,8806081.271172456
3356,7770272.105452292
3357,745703.5600259077
3358,15879396.389136849
3359,36586523.29444306
3360,11060260.873615243
3361,96356660.09555891
3362,5936037.580890372
3363,2298169.2098998087
3364,30291065.530182183
3365,213262.82384981445
3366,155420800.6880869
3367,123339600.28769693
3368,1663359.5489289898
3369,24121275.306440946
3370,57997988.93118201
3371,38322301.566203654
3372,34821302.94214784
3373,52107147.68221249
3374,11473575.764497457
3375,41610428.50658974
3376,17575200.720982693
3377,3685054.7682884247
3378,6621077.596263834
3379,198135869.71682373
3380,65698155.38214347
3381,208492.38079706754
3382,150767.7369706782
3383,1011451.8261814682
3384,18873408.760777872
3385,48193963.7135282
3386,1328867.0290357429
3387,4161316.9047727026
3388,226186123.63114828
3389,857774935.8781526
3390,10067067.386291534
3391,12306775.48886106
3392,6149411.352215783
3393,5915349.696067049
3394,19965799.567263767
3395,152681245.50238678
3396,14760230.061535772
3397,182208.28014488608
3398,247606843.75258067
3399,97310159.55727051
3400,8883223.889812808
3401,4266367.6146106515
3402,409346.2687396783
3403,58335518.73644622
3404,11505664.248762896
3405,13626470.917959388
3406,98775585.5538812
3407,203198330.83750242
3408,26569885.50807619
3409,5434108.906100375
3410,57789616.751885906
3411,48870096.407004125
3412,11892785.343819981
3413,8419134.342408251
3414,420547.38830852485
3415,6451532.901355966
3416,10364036.66141317
3417,64918575.36252751
3418,58748334.66218266
3419,384464007.0087184
3420,358290.3893287686
3421,6355529.97899856
3422,684662.1756430368
3423,493196982.96669257
3424,75971.60343557643
3425,1606026.190706043
3426,8781104.851051347
3427,16028537.531460544
3428,1717907.5741438426
3429,29356017.513141043
3430,449952768.4657224
3431,2050386.750785665
3432,3343788.91708215
3433,18477816.777249705
3434,2542179.46430958
3435,383219308.9788236
3436,195673857.63569534
3437,304872.6258236098
3438,26615667.668970883
3439,49293464.11612706
3440,51577468.73900958
3441,98766204.64668989
3442,1612812.6546119554
3443,1445894.472429388
3444,221045.15998914285
3445,94958771.35704987
3446,215549.67208395083
3447,1734489.2786780458
3448,8908664.769262495
3449,6399488.394356681
3450,116432892.05246437
3451,30681632.97054314
3452,20048062.121205315
3453,54143702.41314933
3454,28975070.830780577
3455,1474998.1336859073
3456,86687614.06779334
3457,3420751.0461270283
3458,13928333.768838549
3459,575649959.4275947
3460,41879389.109392285
3461,7611155.18123365
3462,8552081.120040355
3463,24638569.06986521
3464,456722.258439779
3465,46006749.302601494
3466,31345879.394768164
3467,11261603.174167102
3468,148989952.7383182
3469,1154392.5689943118
3470,112716.07779611737
3471,25369713.146006197
3472,1071455.1410392327
3473,35565147.654919535
3474,62662243.39208512
3475,259737257.35257792
3476,12088497.904413758
3477,5841650.531481336
3478,12845014.990140596
3479,308622069.4975604
3480,4328384.641627615
3481,3262539.776828128
3482,3209007.724515492
3483,722806.2611622567
3484,1511611.6980847244
3485,77664207.31632663
3486,21236086.04799939
3487,64845808.27439924
3488,128302580.46471314
3489,7507067.393528488
3490,19331822.52370052
3491,8462735.033550307
3492,9750237.310764251
3493,15532893.35248518
3494,110720.37664855721
3495,105891027.81184782
3496,7074489.044899109
3497,61495508.60305171
3498,65250971.781533286
3499,15903222.016900958
3500,219261.2304616551
3501,44127362.89506147
3502,55996095.135646194
3503,53508452.95067004
3504,33390152.505834594
3505,2704266.068762814
3506,108837294.39706993
3507,93897156.75754617
3508,15710314.058565028
3509,6250170.941363366
3510,12330467.43803752
3511,17246072.304588504
3512,120942954.22085892
3513,9920176.091197476
3514,9893675.458063774
3515,1678411.827265162
3516,12090293.155119807
3517,619105869.121418
3518,85960346.39669162
3519,2574742.5629590573
3520,3034698.3116281047
3521,120461.94290563733
3522,10122119.002268633
3523,16120844.289432745
3524,79056992.75399044
3525,137736497.9433928
3526,6324543.507384682
3527,12037644.478709716
3528,3108381.94285331
3529,320745863.07470196
3530,16198682.158726443
3531,57980145.664037034
3532,95587426.28724818
3533,19779931.712830286
3534,18402385.81242011
3535,269625124.42679244
3536,6959776.828726718
3537,63573091.94729145
3538,43135666.811518654
3539,29468251.262655582
3540,8706281.819479538
3541,15945526.397743722
3542,31805573.33107914
3543,104893.30307026737
3544,51747114.2350441
3545,3.323679706425552
3546,514055.26755376137
3547,182451038.21306705
3548,316948572.48525035
3549,2718392.0979951336
3550,108830153.09272487
3551,233596749.12158287
3552,76814075.94053794
3553,96401645.06676981
3554,145935280.03704014
3555,75174093.72533232
3556,24281795.791582238
3557,7385263.675275546
3558,378693161.92272216
3559,15830070.738649957
3560,473138.4954465644
3561,64455294.07999471
3562,3517527.8199347774
3563,5444001.148677788
3564,392316.8742609528
3565,4281758.7058913885
3566,116725600.19629264
3567,2815073.156592449
3568,5824883.713410512
3569,237116934.48095626
3570,411498.4549087782
3571,69311768.06836903
3572,220346474.8179925
3573,2878043.9129916998
3574,12714418.162062049
3575,5622251.707209899
3576,27578587.595247008
3577,6898300.371036589
3578,66824926.269331895
3579,19276056.999970086
3580,22749351.204726573
3581,2869216.6851507085
3582,127119322.85039438
3583,178088.52905435296
3584,43528504.800544456
3585,40445196.36455033
3586,20361205.546745166
3587,475691.506630824
3588,1861158.6977501046
3589,24723859.856614646
3590,4051821.819889213
3591,462437953.3522637
3592,361221.5349228382
3593,154066.87760689599
3594,3952.1660839501415
3595,29366663.760697637
3596,4121565.3163829674
3597,7191101.321144038
3598,27020038.109245576
3599,8769187.705874039
3600,1434856.213669335
3601,38788.79507643557
3602,512641.4651767538
3603,14925544.940685362
3604,4341010.378218472
3605,50206489.15101995
3606,56475.57175564475
3607,59389405.630856566
3608,210386774.60789034
3609,853287.9249331832
3610,29279363.31998233
3611,165808.40658472184
3612,1486245.33750466
3613,1738863.7225152203
3614,147239850.0417265
3615,32374270.59060677
3616,5440250.479890152
3617,15110614.728533078
3618,117441821.85738778
3619,1263.5792764700004
3620,254671780.21441323
3621,270512310.2837556
3622,197541125.06211016
3623,45438659.746405855
3624,35437.54906520444
3625,5446155.970640809
3626,17967801.084766455
3627,20978427.840903115
3628,510372868.900243
3629,1280344.5333466511
3630,33554.393973193764
3631,128792404.23581529
3632,13421897.905119114
3633,48787585.86400568
3634,1797051.0693664884
3635,760302.2678946919
3636,49397865.889446534
3637,454973.55208324903
3638,24768081.309477393
3639,43330445.247047745
3640,257112902.11959356
3641,1557458.6263053627
3642,110350.25966655706
3643,5332961.018086214
3644,2618047.06021158
3645,25497879.49990656
3646,2273925.1349520013
3647,17362875.206829306
3648,2144994.316757914
3649,11076657.09479578
3650,19878403.609339476
3651,504773553.3383376
3652,28129582.580311753
3653,301168146.8143929
3654,3577006.56005368
3655,27643461.72187372
3656,1823807.388087025
3657,42642.306310760905
3658,2338225.8483647723
3659,134750801.4021648
3660,362897696.10620064
3661,6586102.7750308085
3662,6516792.528700248
3663,572648062.6068405
3664,179745.23672823812
3665,324004.22782488546
3666,20183484.11493604
3667,128319135.64129212
3668,48253679.25185942
3669,5252219.626957753
3670,248178.53305604804
3671,28108891.775378488
3672,3702664.3188273897
3673,35969768.16464923
3674,8825843.994571868
3675,235274763.90248978
3676,117935622.35292082
3677,5947969.48826013
3678,4822720.175159209
3679,36835591.04411897
3680,4967067.328753302
3681,3572768.9676627894
3682,97946590.66729791
3683,2651246.07418461
3684,161370353.5457723
3685,231188955.86388585
3686,1998981.4739637023
3687,225984826.1039775
3688,6071114.688896102
3689,643130.4538839255
3690,88100949.51656197
3691,542957.8065957541
3692,199056.95363799945
3693,73087960.99141797
3694,138148174.32408157
3695,40641808.883015126
3696,45009216.747307956
3697,5904975.436633041
3698,23542624.14768717
3699,3289935.5575033505
3700,3227273.1832990055
3701,32780223.927589115
3702,29407.37291320095
3703,59965395.0211652
3704,103988661.57760987
3705,8080370.018688857
3706,34961119.75834364
3707,989679.8234809678
3708,14730923.6350817
3709,387754892.6262674
3710,7396834.022074332
3711,2633516.427985174
3712,33421248.63790472
3713,6562068.628223356
3714,1077580.5692629518
3715,4033128.7353016785
3716,1805419.8166768127
3717,158720.89004539998
3718,12123329.539742282
3719,66679299.521510705
3720,17410514.466918085
3721,322796.7167189866
3722,28875709.57772093
3723,233280.71234910315
3724,5924174.480362245
3725,29384040.780174393
3726,11213494.27720245
3727,44694775.05727912
3728,231745858.58942184
3729,7537241.214182522
3730,82782931.81971547
3731,141364413.33652663
3732,361571.56527998357
3733,332658868.37216264
3734,291096452.02636045
3735,25111259.99972053
3736,13208831.060898434
3737,11940762.267835112
3738,1033906.0715892306
3739,1475273.8913697528
3740,1441795.8659216978
3741,8466114.716932723
3742,101326183.04804653
3743,66625739.24161539
3744,127220023.98521304
3745,29344014.233975157
3746,191467630.55732763
3747,42404.744399097166
3748,6708643.501768941
3749,9758943.815736491
3750,100754.16331961718
3751,10436378.413313955
3752,1973092.091815811
3753,2715463.642511484
3754,27817388.75978206
3755,85476632.21267845
3756,1387900.3134741196
3757,517277242.79382044
3758,104511382.93432304
3759,5511483.560430525
3760,59501298.696976475
3761,31656905.287300535
3762,398549849.823062
3763,28889227.274876244
3764,11394789.677186232
3765,3026458.1264881096
3766,588450.3826389146
3767,26819701.772405926
3768,6691796.829834122
3769,1193603.8895674595
3770,569007.3934228624
3771,38223064.148633815
3772,4954578.443598353
3773,39597481.77177007
3774,19698692.882730708
3775,146006050.70812878
3776,83678131.22873086
3777,1703713.5491712212
3778,358756.79922970984
3779,9157274.194588771
3780,132557.1487540252
3781,16647221.450996682
3782,517050.526954977
3783,5194116.461967423
3784,823738.6569172284
3785,325083866.11401546
3786,6427865.034193228
3787,141962296.97852644
3788,457508147.8919496
3789,6699358.403462601
3790,1386157.2802264453
3791,9161332.128249515
3792,49.24387863337298
3793,1613008.350662679
3794,1810802.5934846534
3795,210304227.0767227
3796,16941088.969236314
3797,6073558.5708499
3798,60282455.71520192
3799,3173327.162308533
3800,952739.6628689786
3801,33435578.475389875
3802,229677.91676055823
3803,13061315.440694813
3804,13928.571894271683
3805,333658.1565918668
3806,43937333.58501748
3807,1055642.902163285
3808,440737.804485382
3809,29113065.76691754
3810,776896.8538658046
3811,12499783.127402328
3812,1259269.7366483118
3813,67391.84860865348
3814,1106134.5285267676
3815,71985996.8776914
3816,133605044.16016315
3817,223353390.58025023
3818,74773517.72523288
3819,25976785.611999452
3820,122856767.32052828
3821,86613103.32353191
3822,16034321.22701689
3823,2607826.8249905827
3824,10517829.510273222
3825,12163219.373016043
3826,74294201.52567224
3827,93394858.53060573
3828,1648081.957467881
3829,3744.740669516193
3830,68198941.12024982
3831,211.119990690956
3832,257913637.69205356
3833,22371161.74962453
3834,3756462.4007250546
3835,3356743.5881434483
3836,2369056.935516819
3837,18800305.24073641
3838,4723548.9203401
3839,126566.65378127084
3840,10818350.097594664
3841,4194558.812799256
3842,772861.3051732435
3843,4299344.953009827
3844,677861.646814562
3845,9476.54839070626
3846,175223.56299844556
3847,16668.22490389161
3848,3006934.5212858464
3849,104478675.19653387
3850,7823548.082470649
3851,23425213.222344663
3852,2641826.151230745
3853,61981514.20280015
3854,129664.77228952678
3855,537356.0416912785
3856,18442162.154786933
3857,256467632.95047238
3858,308967.4859263421
3859,13857492.469496502
3860,9014533.916686764
3861,22660591.354851384
3862,6794791.987208653
3863,66533961.96615153
3864,14173826.256700624
3865,110131035.25453813
3866,2874257.190994233
3867,38265345.59043504
3868,1406918.4847081183
3869,48362476.37914203
3870,58193670.2958537
3871,400417538.457246
3872,6404789.047220712
3873,20716816.185067263
3874,448518.06430595764
3875,36188567.972368464
3876,18583.813033700546
3877,82082111.03743935
3878,155854925.47103614
3879,474800866.953142
3880,12296857.330071835
3881,91.82329933748912
3882,3601902.161223998
3883,2026376.9647591168
3884,390885481.3318311
3885,3456954.3126662103
3886,30487634.28319552
3887,10142913.606255647
3888,3103134.5503529455
3889,895990.2051885026
3890,133482675.5988348
3891,5560645.926346436
3892,3209506.6809000946
3893,627758603.9822692
3894,119361590.2251413
3895,52654907.58294001
3896,27839399.09588726
3897,9650215.531879706
3898,30468232.09358237
3899,269790231.8876722
3900,28168006.38959218
3901,523010.7309676492
3902,115734.51343621564
3903,797403.7724820309
3904,6694401.674105423
3905,10568868.893519318
3906,141814494.8710485
3907,5370387.817758992
3908,14385306.46720425
3909,1787728.7561383087
3910,20874190.66300041
3911,1366937.0311064653
3912,10138939.939958565
3913,126508047.93849227
3914,33064779.999855928
3915,379844863.454019
3916,252339.1225007083
3917,9356241.812313246
3918,4264145.7170596095
3919,117171777.75842246
3920,21415455.67020818
3921,46061.45581310514
3922,43343558.021152765
3923,62948109.760239236
3924,45235679.13987117
3925,202222197.46197477
3926,1665872.3505243333
3927,154941419.97791865
3928,87239979.59877129
3929,59119987.20917277
3930,445516.8592559549
3931,1896881.7811690131
3932,2797291.637150426
3933,9586411.693867194
3934,74699529.01027538
3935,343.25013806648246
3936,210602.99691528518
3937,172783423.21722886
3938,16584315.909739695
3939,42054954.43480429
3940,5445276.305879664
3941,29174418.78183261
3942,243921514.1205353
3943,702497923.7042546
3944,12340682.536697276
3945,66573100.736917846
3946,3870858.948032821
3947,86864388.74029286
3948,3950031.0891204644
3949,1771745.587390356
3950,86139.60205834697
3951,9220426.003509132
3952,38662505.912346
3953,50524988.31951131
3954,634573317.5115168
3955,5206736.143649009
3956,39345664.10243877
3957,6142854.601964595
3958,169065.35466800892
3959,5735125.813037679
3960,232999.5771615756
3961,35102812.66468531
3962,377882.1077156208
3963,10751320.95431179
3964,665252646.245344
3965,39742802.13922547
3966,6336592.074641307
3967,256313354.33335832
3968,35811975.976867095
3969,19466.55974565783
3970,29626886.840831134
3971,21440150.71502613
3972,9870057.881724114
3973,59407329.0187908
3974,65255.18935774623
3975,227813360.4818042
3976,39913143.45224074
3977,135841095.14288366
3978,312437139.9887585
3979,4186367.633096916
3980,1036349.4252306377
3981,197896.98003897845
3982,3089862.910794037
3983,14950057.655855918
3984,76380881.68588452
3985,536427.6533232613
3986,969209782.2013267
3987,28901179.483544808
3988,6319453.96433566
3989,12883605.1818516
3990,17974370.669410005
3991,730711.6322059173
3992,357444.77747971285
3993,7512777.171941138
3994,25050713.737066068
3995,24338581.83113777
3996,59099408.59805722
3997,5287465.558094778
3998,166896535.67134804
3999,3811183.289133572
4000,21333729.72005715
4001,977518.9954628316
4002,154832985.11630386
4003,121734.08468869973
4004,59438147.351461455
4005,75240.40043409145
4006,25384712.348535024
4007,522615.27695518837
4008,3389431.9704712713
4009,7350134.061912314
4010,112476.32878080553
4011,14963504.784778962
4012,39443634.69053608
4013,88618769.59524675
4014,102163.44513476074
4015,57534322.68429553
4016,16712889.904043902
4017,6074060.280844725
4018,51411839.56961695
4019,319447225.14434683
4020,8905878.39789558
4021,73947960.42303659
4022,11258241.795365643
4023,189959103.245251
4024,29026746.154337503
4025,107116.59231507014
4026,138311794.74411032
4027,7621458.090581508
4028,1035162.5243963685
4029,162548.11546372538
4030,21663827.774568334
4031,96698278.57262877
4032,136040.6826326155
4033,47963.677135550904
4034,612965.5499106196
4035,33916747.7879688
4036,454877.9479582197
4037,10328088.314778732
4038,3084047.921246215
4039,17148971.257199213
4040,4939376.344343432
4041,104578.58200449444
4042,18039923.195058316
4043,7692702.129231556
4044,48132266.75265994
4045,70511317.44529028
4046,3500074.3849491575
4047,565160242.262209
4048,7028218.496649239
4049,191784.90438207926
4050,1174975.988464723
4051,564865305.1218352
4052,3886161.0434414446
4053,938896.9844003642
4054,172793.62937425254
4055,7200679.707011985
4056,3221038.3429476307
4057,4783.842996323823
4058,3873533.293224666
4059,2811359.161836409
4060,48187793.09362562
4061,192087833.03198874
4062,27469526.760039885
4063,11911288.48454068
4064,545687702.4941078
4065,153439965.66646668
4066,2093982.2555121405
4067,29099984.19132749
4068,1087850.1770988794
4069,11323148.919945907
4070,3094234.207221138
4071,4585586.763182895
4072,14150675.395319203
4073,159721255.1215708
4074,203634.14253259863
4075,15685592.693604616
4076,32948870.921633888
4077,230131297.21431255
4078,3691298.8949576234
4079,22408051.89534183
4080,5880265.53783406
4081,13909961.51524085
4082,186694096.73662016
4083,46462144.457318954
4084,188549.42476465335
4085,17642308.64460529
4086,184627459.47634825
4087,11277168.639916485
4088,61319272.15790483
4089,13570284.14321902
4090,3282882.26391229
4091,11612349.856963044
4092,30104004.055415314
4093,9765882.8285223
4094,2186303.6371713467
4095,240737808.58918062
4096,6793792.774252523
4097,96043892.37730494
4098,3142581.286081653
4099,3607796.5145198316
4100,59777837.41650197
4101,52366692.33198879
4102,1449172.406803885
4103,17077498.5248995
4104,5580139.550965074
4105,361614.8210313188
4106,2404983.707087269
4107,309023.76650838234
4108,10790970.256049015
4109,482781.1795371462
4110,50721820.90277518
4111,7242725.430361398
4112,13025974.105958875
4113,186857.20365215192
4114,108461983.8518491
4115,5911145.184665924
4116,22150157.247950304
4117,3704108.7160989167
4118,31424232.491361067
4119,49291003.46724329
4120,673364.7307206145
4121,6860158.427266539
4122,91449559.98612815
4123,7150629.981351894
4124,30661934.95643549
4125,9961852.676019004
4126,1861258.3884683843
4127,3269530.022287048
4128,17817591.06439598
4129,820135.1217783099
4130,2010092.3071979969
4131,103523958.59389888
4132,83669977.78216252
4133,28264381.8938609
4134,8875851.932256317
4135,11108555.785321513
4136,378428349.4813388
4137,3444635.1605284647
4138,66957191.391786076
4139,10885213.7644328
4140,1539375.52669802
4141,2344945.7681633136
4142,56013575.446672596
4143,16995291.524334174
4144,2098839.106980862
4145,18758115.68833008
4146,2374940.2827444794
4147,55165.71877788801
4148,6140307.139706496
4149,4708876.522616829
4150,607714.6938914112
4151,514329.5419955124
4152,26101938.18951375
4153,27452344.763473146
4154,1083591.7846134056
4155,21773659.83923678
4156,366372.6612689635
4157,2359621.965324396
4158,16938155.875969835
4159,114190496.34453204
4160,382516857.4786917
4161,6061727.336330283
4162,14988647.712663246
4163,100396188.15445204
4164,2411754.6069160975
4165,4985286.515252493
4166,1886644.4259106987
4167,20116584.88640492
4168,825548.540957887
4169,3514476.835619459
4170,3548456.03872709
4171,71561149.0936877
4172,66386695.28928341
4173,1586030.0187455842
4174,10415815.608501071
4175,4147281.965548365
4176,12363411.812445436
4177,31202.332107236183
4178,446455455.6372
4179,384914.48107155785
4180,107921932.66203614
4181,29924773.13490383
4182,5540553.74747056
4183,112108397.89463167
4184,9577974.229117366
4185,3367899.99857099
4186,5119466.653246254
4187,15273967.768837472
4188,17773546.040871553
4189,536177.0421392979
4190,51405.949956421464
4191,194760.63606367752
4192,27247.034619734484
4193,128299784.09735683
4194,202673596.50412267
4195,8203867.454630934
4196,1251.2807456414714
4197,20102720.72943596
4198,495581.1111377934
4199,9210208.429678574
4200,48380210.81929342
4201,27853636.005740024
4202,51213062.9099049
4203,14391284.216701368
4204,24925687.089624304
4205,1436833.4397825089
4206,14477041.023406636
4207,448362482.8798596
4208,582317636.1764377
4209,18381786.489475
4210,135541848.89020944
4211,38743970.51103969
4212,291524386.2141729
4213,324385.48362736026
4214,20783378.41960125
4215,525967.3597067423
4216,2053612.390187424
4217,374579.9455977071
4218,21748668.422049567
4219,8443969.814791445
4220,12117849.187951356
4221,50.61062939060891
4222,2190.261450649175
4223,13891424.26852796
4224,7573161.341263758
4225,20302474.46039731
4226,19717245.064595416
4227,17953956.261583634
4228,13770.183451212248
4229,177451891.42271054
4230,35885621.18109849
4231,5402610.523734385
4232,3050646.4392932756
4233,118971924.99508415
4234,4718351.657988098
4235,878266.3881492099
4236,4007744.9261192656
4237,2005610.1903307172
4238,27423981.94872976
4239,41580134.34792223
4240,204244334.1186003
4241,198550839.82868826
4242,8875363.096853996
4243,1322323.1393971073
4244,100581789.08221683
4245,1402864.6121930766
4246,70591.5814380997
4247,56026412.546669416
4248,1731047.7872956546
4249,19837173.834056053
4250,17870509.271564443
4251,124620.02090612268
4252,275583892.34422934
4253,68598406.47377542
4254,18918534.603400197
4255,31883239.519524325
4256,257465278.09133476
4257,59932127.366852075
4258,33719703.78789545
4259,411977.5689580109
4260,254601684.0206384
4261,3216114.948555269
